comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
CH_NT-SR_1995__CO|APK;CH_NT-SR_1995;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|Bue;CH_NT-SR_1995;Büro SR;CO;NA;Bue;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|FK;CH_NT-SR_1995;Finanzkommission SR;CO;NA;FK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|GPK;CH_NT-SR_1995;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|KVF;CH_NT-SR_1995;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|RF;CH_NT-SR_1995;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|SGK;CH_NT-SR_1995;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|SiK;CH_NT-SR_1995;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|SPK;CH_NT-SR_1995;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|UREK;CH_NT-SR_1995;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|WAK;CH_NT-SR_1995;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1995__CO|WBK;CH_NT-SR_1995;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;04dec1995;05dec1999
CH_NT-SR_1999__CO|APK;CH_NT-SR_1999;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|Bue;CH_NT-SR_1999;Büro SR;CO;NA;Bue;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|FK;CH_NT-SR_1999;Finanzkommission SR;CO;NA;FK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|FK--SC|B+G/EFD/EAV;CH_NT-SR_1999;Finanzkommission/Subkommission 1 (Behörden und Gerichte/EFD)SR;CO;SC;FK;B+G/EFD/EAV;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|FK--SC|EDA/WBF;CH_NT-SR_1999;Finanzkommission-SR Subko 2 (EDA/EVD);CO;SC;FK;EDA/WBF;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|FK--SC|EDI/VBS;CH_NT-SR_1999;Finanzkommission/Subkommission 3 (EDI/VBS)SR;CO;SC;FK;EDI/VBS;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|FK--SC|EJPD/UVEK;CH_NT-SR_1999;Finanzkommission/Subkommission 4 (EJPD/UVEK)SR;CO;SC;FK;EJPD/UVEK;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK;CH_NT-SR_1999;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK--SC|EDA/VBS;CH_NT-SR_1999;Geschäftsprüfungskommission-SR EDA/VBS;CO;SC;GPK;EDA/VBS;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK--SC|EDI/UVEK;CH_NT-SR_1999;Geschäftsprüfungskommission-SR EDI/UVEK;CO;SC;GPK;EDI/UVEK;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK--SC|EFD/WBF;CH_NT-SR_1999;Geschäftsprüfungskommission-SR EFD/EVD;CO;SC;GPK;EFD/WBF;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK--SC|EJPD/BK;CH_NT-SR_1999;Geschäftsprüfungskommission-SR EJPD/BK;CO;SC;GPK;EJPD/BK;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|GPK--SC|Gerichte;CH_NT-SR_1999;Geschäftsprüfungskommission/GerichteSR;CO;SC;GPK;Gerichte;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|KVF;CH_NT-SR_1999;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|RF;CH_NT-SR_1999;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|SGK;CH_NT-SR_1999;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|SiK;CH_NT-SR_1999;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|SPK;CH_NT-SR_1999;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|UREK;CH_NT-SR_1999;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|WAK;CH_NT-SR_1999;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;06dec1999;01dec2003
CH_NT-SR_1999__CO|WBK;CH_NT-SR_1999;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;06dec1999;01dec2003
CH_NT-SR_2003__CO|APK;CH_NT-SR_2003;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|Bue;CH_NT-SR_2003;Büro SR;CO;NA;Bue;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|FK;CH_NT-SR_2003;Finanzkommission SR;CO;NA;FK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|FK--SC|B+G/EFD/EAV;CH_NT-SR_2003;Finanzkommission/Subkommission 1 (Behörden und Gerichte/EFD)SR;CO;SC;FK;B+G/EFD/EAV;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|FK--SC|EDA/WBF;CH_NT-SR_2003;Finanzkommission-SR Subko 2 (EDA/EVD);CO;SC;FK;EDA/WBF;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|FK--SC|EDI/VBS;CH_NT-SR_2003;Finanzkommission/Subkommission 3 (EDI/VBS)SR;CO;SC;FK;EDI/VBS;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|FK--SC|EJPD/UVEK;CH_NT-SR_2003;Finanzkommission/Subkommission 4 (EJPD/UVEK)SR;CO;SC;FK;EJPD/UVEK;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|GPK;CH_NT-SR_2003;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|GPK--SC|EDI/UVEK;CH_NT-SR_2003;Geschäftsprüfungskommission-SR EDI/UVEK;CO;SC;GPK;EDI/UVEK;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|GPK--SC|EFD/WBF;CH_NT-SR_2003;Geschäftsprüfungskommission-SR EFD/EVD;CO;SC;GPK;EFD/WBF;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|GPK--SC|EJPD/BK;CH_NT-SR_2003;Geschäftsprüfungskommission-SR EJPD/BK;CO;SC;GPK;EJPD/BK;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|GPK--SC|Gerichte;CH_NT-SR_2003;Geschäftsprüfungskommission/GerichteSR;CO;SC;GPK;Gerichte;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|KVF;CH_NT-SR_2003;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|RF;CH_NT-SR_2003;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|SGK;CH_NT-SR_2003;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|SiK;CH_NT-SR_2003;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|SPK;CH_NT-SR_2003;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|UREK;CH_NT-SR_2003;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|WAK;CH_NT-SR_2003;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2003__CO|WBK;CH_NT-SR_2003;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;02dec2003;02dec2007
CH_NT-SR_2007__CO|APK;CH_NT-SR_2007;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|Bue;CH_NT-SR_2007;Büro SR;CO;NA;Bue;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|FK;CH_NT-SR_2007;Finanzkommission SR;CO;NA;FK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|FK--SC|B+G/EFD/EAV;CH_NT-SR_2007;Finanzkommission/Subkommission 1 (Behörden und Gerichte/EFD)SR;CO;SC;FK;B+G/EFD/EAV;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|FK--SC|EDA/WBF;CH_NT-SR_2007;Finanzkommission-SR Subko 2 (EDA/EVD);CO;SC;FK;EDA/WBF;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|FK--SC|EDI/VBS;CH_NT-SR_2007;Finanzkommission/Subkommission 3 (EDI/VBS)SR;CO;SC;FK;EDI/VBS;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|FK--SC|EJPD/UVEK;CH_NT-SR_2007;Finanzkommission/Subkommission 4 (EJPD/UVEK)SR;CO;SC;FK;EJPD/UVEK;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK;CH_NT-SR_2007;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK--SC|EDA/VBS;CH_NT-SR_2007;Geschäftsprüfungskommission-SR EDA/VBS;CO;SC;GPK;EDA/VBS;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK--SC|EDI/UVEK;CH_NT-SR_2007;Geschäftsprüfungskommission-SR EDI/UVEK;CO;SC;GPK;EDI/UVEK;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK--SC|EFD/WBF;CH_NT-SR_2007;Geschäftsprüfungskommission-SR EFD/EVD;CO;SC;GPK;EFD/WBF;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK--SC|EJPD/BK;CH_NT-SR_2007;Geschäftsprüfungskommission-SR EJPD/BK;CO;SC;GPK;EJPD/BK;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|GPK--SC|Gerichte;CH_NT-SR_2007;Geschäftsprüfungskommission/GerichteSR;CO;SC;GPK;Gerichte;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|KVF;CH_NT-SR_2007;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|RF;CH_NT-SR_2007;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|SGK;CH_NT-SR_2007;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|SiK;CH_NT-SR_2007;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|SPK;CH_NT-SR_2007;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|UREK;CH_NT-SR_2007;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|WAK;CH_NT-SR_2007;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2007__CO|WBK;CH_NT-SR_2007;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;03dec2007;05dec2011
CH_NT-SR_2011__CO|APK;CH_NT-SR_2011;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|Bue;CH_NT-SR_2011;Büro SR;CO;NA;Bue;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|FK;CH_NT-SR_2011;Finanzkommission SR;CO;NA;FK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|FK--SC|B+G/EFD/EAV;CH_NT-SR_2011;Finanzkommission-SR Subko 1 (B+G/EFD/EAV);CO;SC;FK;B+G/EFD/EAV;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|FK--SC|EDA/WBF;CH_NT-SR_2011;Finanzkommission-SR Subko 2 (EDA/WBF);CO;SC;FK;EDA/WBF;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|FK--SC|EDI/VBS;CH_NT-SR_2011;Finanzkommission-SR Subko 3 (EDI/VBS);CO;SC;FK;EDI/VBS;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|FK--SC|EJPD/UVEK;CH_NT-SR_2011;Finanzkommission-SR Subko 4 (EJPD/UVEK);CO;SC;FK;EJPD/UVEK;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK;CH_NT-SR_2011;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK--SC|EDA/VBS;CH_NT-SR_2011;Geschäftsprüfungskommission-SR EDA/VBS;CO;SC;GPK;EDA/VBS;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK--SC|EDI/UVEK;CH_NT-SR_2011;Geschäftsprüfungskommission-SR EDI/UVEK;CO;SC;GPK;EDI/UVEK;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK--SC|EFD/WBF;CH_NT-SR_2011;Geschäftsprüfungskommission-SR EFD/WBF;CO;SC;GPK;EFD/WBF;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK--SC|EJPD/BK;CH_NT-SR_2011;Geschäftsprüfungskommission-SR EJPD/BK;CO;SC;GPK;EJPD/BK;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|GPK--SC|Gerichte/BA;CH_NT-SR_2011;Geschäftsprüfungskommission/Subkommission Gerichte/BASR;CO;SC;GPK;Gerichte/BA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|KVF;CH_NT-SR_2011;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|RF;CH_NT-SR_2011;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|SGK;CH_NT-SR_2011;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|SiK;CH_NT-SR_2011;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|SPK;CH_NT-SR_2011;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|UREK;CH_NT-SR_2011;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|WAK;CH_NT-SR_2011;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2011__CO|WBK;CH_NT-SR_2011;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;05dec2011;29nov2015
CH_NT-SR_2015__CO|APK;CH_NT-SR_2015;Aussenpolitische Kommission SR;CO;NA;APK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|Bue;CH_NT-SR_2015;Büro SR;CO;NA;Bue;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|FK;CH_NT-SR_2015;Finanzkommission SR;CO;NA;FK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|FK--SC|B+G/EFD/EAV;CH_NT-SR_2015;Finanzkommission-SR Subko 1 (B+G/EFD/EAV);CO;SC;FK;B+G/EFD/EAV;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|FK--SC|EDA/WBF;CH_NT-SR_2015;Finanzkommission-SR Subko 2 (EDA/WBF);CO;SC;FK;EDA/WBF;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|FK--SC|EDI/VBS;CH_NT-SR_2015;Finanzkommission-SR Subko 3 (EDI/VBS);CO;SC;FK;EDI/VBS;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|FK--SC|EJPD/UVEK;CH_NT-SR_2015;Finanzkommission-SR Subko 4 (EJPD/UVEK);CO;SC;FK;EJPD/UVEK;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK;CH_NT-SR_2015;Geschäftsprüfungskommission SR;CO;NA;GPK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK--SC|EDA/VBS;CH_NT-SR_2015;Geschäftsprüfungskommission-SR EDA/VBS;CO;SC;GPK;EDA/VBS;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK--SC|EDI/UVEK;CH_NT-SR_2015;Geschäftsprüfungskommission-SR EDI/UVEK;CO;SC;GPK;EDI/UVEK;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK--SC|EFD/WBF;CH_NT-SR_2015;Geschäftsprüfungskommission-SR EFD/WBF;CO;SC;GPK;EFD/WBF;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK--SC|EJPD/BK;CH_NT-SR_2015;Geschäftsprüfungskommission-SR EJPD/BK;CO;SC;GPK;EJPD/BK;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|GPK--SC|Gerichte/BA;CH_NT-SR_2015;Geschäftsprüfungskommission/Subkommission Gerichte/BASR;CO;SC;GPK;Gerichte/BA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|KVF;CH_NT-SR_2015;Kommission für Verkehr und Fernmeldewesen SR;CO;NA;KVF;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|LPK;CH_NT-SR_2015;Kommission 16.016-SR;CO;NA;LPK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|RF;CH_NT-SR_2015;Kommission für Rechtsfragen SR;CO;NA;RF;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|SGK;CH_NT-SR_2015;Kommission für soziale Sicherheit und Gesundheit SR;CO;NA;SGK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|SiK;CH_NT-SR_2015;Sicherheitspolitische Kommission SR;CO;NA;SiK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|SPK;CH_NT-SR_2015;Staatspolitische Kommission SR;CO;NA;SPK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|UREK;CH_NT-SR_2015;Kommission für Umwelt, Raumplanung und Energie SR;CO;NA;UREK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|WAK;CH_NT-SR_2015;Kommission für Wirtschaft und Abgaben SR;CO;NA;WAK;NA;NA;30nov2015;31dec2100
CH_NT-SR_2015__CO|WBK;CH_NT-SR_2015;Kommission für Wissenschaft, Bildung und Kultur SR;CO;NA;WBK;NA;NA;30nov2015;31dec2100
CH_NT-NR_1971__CH_NT-SR_1971__CO|RedK--SC|Kord;"CH_NT-NR_1971;CH_NT-SR_1971";Koordinationsausschuss der Redaktionskommission;CO;SC;RedK;Kord;3;25nov1974;03oct1975
CH_NT-NR_1991__CH_NT-SR_1991__CO|RedK;"CH_NT-NR_1991;CH_NT-SR_1991";Redaktionskommission;CO;NA;RedK;NA;NA;25nov1991;06oct1995
CH_NT-NR_2015__CH_NT-SR_2015__AG|Migration;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Migration;AG;NA;Migration;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Tuerkei;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Tuerkei;AG;NA;Schweiz-Tuerkei;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Vietnam;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Vietnam;AG;NA;Schweiz-Vietnam;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Taiwan;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Taiwan;AG;NA;Schweiz-Taiwan;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Rumaenien;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Rumaenien;AG;NA;Schweiz-Rumaenien;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Inlandbanken;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Inlandbanken;AG;NA;Inlandbanken;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Weinbau;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Weinbau;AG;NA;Weinbau;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Katalonien;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Katalonien;AG;NA;Schweiz-Katalonien;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Cleantech;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe cleantech;AG;NA;cleantech;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Italianita;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Italianita;AG;NA;Italianita;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Mehrsprachigkeit;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Mehrsprachigkeit;AG;NA;Mehrsprachigkeit;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Afrika;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Afrika;AG;NA;Schweiz-Afrika;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|MINT-Foerderung_als_Beitrag_zur_Behebung_des_Fachkraeftemangels;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe MINT-Foerderung als Beitrag zur Behebung des Fachkraeftemangels;AG;NA;MINT-Foerderung als Beitrag zur Behebung des Fachkraeftemangels;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Tierschutz;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Tierschutz;AG;NA;Tierschutz;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Menschenrechte;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Menschenrechte;AG;NA;Menschenrechte;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Genuss;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Genuss;AG;NA;Genuss;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Libanon;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Libanon;AG;NA;Schweiz-Libanon;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Transport;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Transport;AG;NA;Transport;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Armenien;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Armenien;AG;NA;Schweiz-Armenien;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Lateinische_Konsumfragen;"CH_NT-NR_2015;CH_NT-SR_2015";Lateinische parlamentarische Gruppe Konsumfragen;AG;NA;Lateinische Konsumfragen;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Tourismus;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Tourismus;AG;NA;Tourismus;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-ALBA;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-ALBA;AG;NA;Schweiz-ALBA;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Start-up;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Start-up;AG;NA;Start-up;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Journalismus_und_Demokratie;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Journalismus und Demokratie;AG;NA;Journalismus und Demokratie;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Weinbau;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Weinbau;AG;NA;Weinbau;NA;NA;05dec2011;29nov2015
CH_NT-NR_2015__CH_NT-SR_2015__AG|Wohn-_und_Grundeigentum;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Wohn- und Grundeigentum;AG;NA;Wohn- und Grundeigentum;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Luft-_und_Raumfahrt;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Luft- und Raumfahrt;AG;NA;Luft- und Raumfahrt;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Griechenland;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Griechenland;AG;NA;Schweiz-Griechenland;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Digitale_Nachhaltigkeit;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Digitale Nachhaltigkeit;AG;NA;Digitale Nachhaltigkeit;NA;NA;30nov2015;31dec2100
CH_NT-NR_2015__CH_NT-SR_2015__AG|Schweiz-Algerien;"CH_NT-NR_2015;CH_NT-SR_2015";Parlamentarische Gruppe Schweiz-Algerien;AG;NA;Schweiz-Algerien;NA;NA;30nov2015;31dec2100
CH_NT-NR_2011__CH_NT-SR_2011__AG|Schweiz-Lateinamerika;"CH_NT-NR_2011;CH_NT-SR_2011";Parlamentarische Gruppe Schweiz-Lateinamerika;AG;NA;Schweiz-Lateinamerika;NA;NA;05dec2011;29nov2015
